fuzzypn,2.521640636,7,0,0,1,0,0,0,1,0,0
nhatvietindustry,3.452819531,16,0,0,0,1,0,0,0,0,0
kul,1.584962501,3,0,0,0,0,0,0,0,0,1
kadaza,1.79248125,6,0,0,0,0,0,0,1,0,0
vemaybayuytin,3.180832987,13,0,0,0,1,0,0,0,0,0
profit-earning,3.378783493,14,0,1,1,0,0,0,1,0,0
cho24h,2.251629167,6,33.33333333,0,0,1,0,0,0,0,0
trangphuc-lmhtt,3.456564762,15,0,1,1,0,0,0,0,0,1
yhgkl,2.321928095,5,0,0,1,0,0,0,1,0,0
3963,1.5,4,100,0,1,0,0,0,1,0,0
ghjut8,2.584962501,6,16.66666667,0,1,0,0,0,1,0,0
betvisa,2.807354922,7,0,0,1,0,0,1,0,0,0
jhgk2,2.321928095,5,20,0,1,0,0,0,1,0,0
huymod,2.584962501,6,0,0,1,0,0,0,1,0,0
ninhson,2.128085279,7,0,0,0,0,0,0,1,0,0
kenhtuyensinh24h,3.280639062,16,12.5,0,0,1,0,0,0,0,0
pin24h,2.584962501,6,33.33333333,0,0,1,0,0,0,0,0
3295w,2.321928095,5,80,0,1,0,0,0,1,0,0
shoppe51,2.75,8,25,0,1,0,0,0,0,0,1
fccomvvn,2.5,8,0,0,1,0,0,0,1,0,0
basf,2,4,0,0,0,0,0,0,1,0,0
hdviet,2.584962501,6,0,0,0,0,0,0,1,0,0
swagelok,3,8,0,0,0,0,0,0,1,0,0
cvaatgia,2.405639062,8,0,0,1,0,0,0,0,0,1
tangnickmienphi,3.272905595,15,0,0,1,0,0,0,0,0,1
ooovip,1.79248125,6,0,0,1,0,0,0,1,0,0
congbaothainguyen,3.4548224,17,0,0,0,1,0,0,0,0,0
rosepark,2.75,8,0,0,0,0,0,0,0,0,1
vatlydiachat,3.022055209,12,0,0,0,0,0,0,0,0,1
tindung247,3.121928095,10,30,0,1,1,0,0,0,0,0
vmi,1.584962501,3,0,0,0,0,0,0,1,0,0
coinjab,2.807354922,7,0,0,1,0,0,0,1,0,0
nutrangbaoduy,3.238901257,13,0,0,0,1,0,0,0,0,0
eacweke,2.128085279,7,0,0,1,0,0,0,1,0,0
tinhkhicong,2.913977073,11,0,0,0,1,0,0,0,0,0
pgdtpnamdinh,3.084962501,12,0,0,0,0,0,0,1,0,0
twin568,2.807354922,7,42.85714286,0,1,0,0,0,1,0,0
ico-usdt,3,8,0,1,1,0,0,0,1,0,0
ku331,1.921928095,5,60,0,1,0,0,0,0,0,1
v99,0.918295834,3,66.66666667,0,1,0,0,0,1,0,0
phuongcogiang,3.026986833,13,0,0,0,0,0,0,0,0,1
acbliv,2.584962501,6,0,0,1,0,0,0,1,0,0
minerpro,2.75,8,0,0,1,0,0,0,0,0,1
netalo,2.584962501,6,0,0,0,0,0,0,1,0,0
v7oo,1.5,4,25,0,1,0,0,0,1,0,0
bungbinh,2.5,8,0,0,0,0,0,0,1,0,0
vaycreditone,3.418295834,12,0,0,1,0,0,0,0,0,1
bp-guide,3,8,0,1,0,0,0,0,1,0,0
bltcompany,3.321928095,10,0,0,0,0,0,0,1,0,0
mohinhtinhvietnam,3.013070929,17,0,0,0,1,0,0,0,0,0
sd8709,2.584962501,6,66.66666667,0,1,0,0,0,1,0,0
quaviet259,3.321928095,10,30,0,1,0,0,0,1,0,0
chudautu-kienhungluxury,3.675310869,23,0,1,0,0,0,0,1,0,0
luxu66,1.918295834,6,33.33333333,0,1,0,0,0,1,0,0
tinanlegal,2.721928095,10,0,0,0,1,0,0,0,0,0
vietlott,2.405639062,8,0,0,1,0,0,0,1,0,0
tantinphatlimitedcompany,3.490601563,24,0,0,0,1,0,0,0,0,0
gej1heja1jenj,2.565448372,13,15.38461538,0,1,0,0,0,1,0,0
epdvn9,2.584962501,6,16.66666667,0,1,0,0,0,1,0,0
bongda12h,3.169925001,9,22.22222222,0,1,0,0,0,1,0,0
wweee728,2.155639062,8,37.5,0,1,0,0,0,1,0,0
toyota-phutho,2.81507241,13,0,1,0,0,0,0,1,0,0
lthhari,2.521640636,7,0,0,0,0,0,0,1,0,0
tinhhoaduoclieu,3.373557262,15,0,0,0,1,0,0,0,0,0
baokienloc,3.121928095,10,0,0,0,1,0,0,0,0,0
sd8730,2.584962501,6,66.66666667,0,1,0,0,0,1,0,0
gea,1.584962501,3,0,0,0,0,0,0,1,0,0
ku11,1.5,4,50,0,1,0,0,0,0,0,1
nấmlinhchido,3.084962501,12,0,0,0,0,0,0,0,0,1
minigame24h,3.095795255,11,18.18181818,0,1,1,0,0,0,0,0
trangbaotuoitre,3.189898095,15,0,0,1,1,0,0,0,0,0
2m10uz,2.584962501,6,50,0,1,0,0,0,1,0,0
191235,2.251629167,6,100,0,1,0,0,0,1,0,0
hbex,2,4,0,0,1,0,0,0,1,0,0
congtythuyduong,3.106890596,15,0,0,0,0,0,0,0,0,1
mkt148398,2.947702779,9,66.66666667,0,1,0,0,0,1,0,0
smartphonegiatot,3.452819531,16,0,0,1,0,0,0,0,0,1
socb2023,2.75,8,50,0,1,0,0,0,1,0,0
maytinhanphat,2.87314068,13,0,0,0,1,0,0,0,0,0
anshop,2.584962501,6,0,0,0,0,0,0,1,0,0
24d,1.584962501,3,66.66666667,0,1,0,0,0,1,0,0
baoankids,2.947702779,9,0,0,0,1,0,0,0,0,0
techcombank,3.277613437,11,0,0,0,0,0,0,1,0,0
mvg,1.584962501,3,0,0,0,0,0,0,1,0,0
fjvm54i,2.807354922,7,28.57142857,0,1,0,0,0,1,0,0
gobao,1.921928095,5,0,0,0,1,0,0,0,0,0
deakin,2.584962501,6,0,0,0,0,0,0,1,0,0
smmedia,2.521640636,7,0,0,0,0,0,0,0,0,1
khoalichsu,3.121928095,10,0,0,0,0,0,0,1,0,0
lavi,2,4,0,0,0,0,0,0,1,0,0
zigwheels,2.947702779,9,0,0,0,0,0,0,1,0,0
pttt-bca,2.405639062,8,0,1,0,0,0,0,1,0,0
thanhuytphcm,3.022055209,12,0,0,0,0,1,0,0,0,0
menbershipps-ffvn,3.499227547,17,0,1,1,0,0,0,1,0,0
vunhapho,2.75,8,0,0,0,0,0,0,0,0,1
coinbase978,3.459431619,11,27.27272727,0,1,0,0,0,0,0,1
toannhattin,2.413088436,11,0,0,0,1,0,0,0,0,0
butie1106,2.947702779,9,44.44444444,0,1,0,0,0,1,0,0
8xbet99,2.521640636,7,42.85714286,0,1,0,0,1,0,0,0
vhnthcm,2.521640636,7,0,0,0,0,0,0,1,0,0
npos,2,4,0,0,0,0,0,0,1,0,0
999840,1.79248125,6,100,0,1,0,0,0,1,0,0
fragrancy,2.725480557,9,0,0,0,0,0,0,1,0,0
khosan24h,2.947702779,9,22.22222222,0,0,1,0,0,0,0,0
snapble,2.807354922,7,0,0,0,0,0,0,1,0,0
zurno,2.321928095,5,0,0,0,0,0,0,0,0,1
insynlab,2.75,8,0,0,0,0,0,0,1,0,0
cambaochay,2.646439345,10,0,0,0,1,0,0,0,0,0
staf,2,4,0,0,0,0,0,0,1,0,0
vsdhd,1.921928095,5,0,0,1,0,0,0,1,0,0
lg-servicecentervn,3.281036113,18,0,1,1,0,0,0,0,0,1
socialea,2.75,8,0,0,1,0,0,0,0,0,1
kenhtintuc247,3.39274741,13,23.07692308,0,1,1,0,0,0,0,0
mkt150698,3.169925001,9,66.66666667,0,1,0,0,0,1,0,0
fxtradingmarkets,3.625,16,0,0,1,0,0,0,1,0,0
11zalo,2.251629167,6,33.33333333,0,1,0,0,0,1,0,0
mfascc,2.251629167,6,0,0,1,0,0,0,1,0,0
tin010,2.251629167,6,50,0,1,1,0,0,0,0,0
baovekhucongnghiep,3.614369446,18,0,0,0,1,0,0,0,0,0
ctec,1.5,4,0,0,0,0,0,0,1,0,0
beetoo,1.918295834,6,0,0,0,0,0,0,1,0,0
yuluhub,2.128085279,7,0,0,1,0,0,0,1,0,0
bdsphumy,3,8,0,0,0,0,0,0,1,0,0
tenough,2.807354922,7,0,0,1,0,0,0,1,0,0
b99,0.918295834,3,66.66666667,0,1,0,0,0,1,0,0
baobitayninh,2.918295834,12,0,0,0,1,0,0,0,0,0
espcda,2.584962501,6,0,0,1,0,0,0,1,0,0
mfiend,2.584962501,6,0,0,0,0,0,0,1,0,0
toaandaklak,2.55034071,11,0,0,0,0,0,0,1,0,0
sendogroup,3.121928095,10,0,0,1,0,0,0,0,0,1
antinco,2.521640636,7,0,0,0,1,0,0,0,0,0
vayvietcombank,3.521640636,14,0,0,1,0,0,0,1,0,0
nutrition,2.503258335,9,0,0,0,0,0,0,1,0,0
la29543,2.807354922,7,71.42857143,0,1,0,0,0,1,0,0
8484,1.584962501,6,100,0,1,0,0,0,1,0,0
ata-software,3.022055209,12,0,1,0,0,0,0,1,0,0
nniyii8,1.842370993,7,14.28571429,0,1,0,0,0,1,0,0
dbndhaiphong,3.084962501,12,0,0,0,0,0,0,0,0,1
nguontinbds24h,3.4677201,14,14.28571429,0,0,1,0,0,0,0,0
membershipgarenavn-2021,3.882045108,23,17.39130435,1,1,0,0,0,1,0,0
nhabeptrongtin,3.324862958,14,0,0,0,1,0,0,0,0,0
tottemart,2.281036113,9,0,0,1,0,0,0,1,0,0
starbucksthai,3.238901257,13,0,0,1,0,0,0,1,0,0
quochoitv,2.947702779,9,0,0,0,0,1,0,0,0,0
evclub,2.584962501,6,0,0,0,0,0,1,0,0,0
dav,1.584962501,3,0,0,0,0,0,0,1,0,0
kufun2,2.251629167,6,16.66666667,0,1,0,0,0,0,0,1
sukien-nhanqua-garena,3.344698375,21,0,2,1,0,0,0,1,0,0
supportteam88454,3.5,16,31.25,0,1,0,0,0,1,0,0
video,2.321928095,5,0,0,0,0,0,0,0,0,1
dangkyfpt,3.169925001,9,0,0,0,0,0,0,0,0,1
yo88vn,2.251629167,6,33.33333333,0,1,0,0,0,1,0,0
999847,1.79248125,6,100,0,1,0,0,0,1,0,0
fb688pro,2.75,8,37.5,0,1,0,0,0,1,0,0
tuvansuckhoe24h,3.640223929,15,13.33333333,0,0,1,0,0,0,0,0
vksbentre,2.947702779,9,0,0,0,0,0,0,1,0,0
batdongsantimescity,3.576617645,19,0,0,0,1,0,0,0,0,0
sd3705,2.584962501,6,66.66666667,0,1,0,0,0,1,0,0
tisserand-et-beckers,3.38418372,20,0,2,1,0,0,0,0,0,1
fptapp,1.79248125,6,0,0,1,0,0,0,1,0,0
vn423,2.321928095,5,60,0,1,0,0,0,1,0,0
bblive23,2.75,8,25,0,1,0,0,0,1,0,0
mycrowd1,3,8,12.5,0,1,0,0,0,1,0,0
fptlapnhanh24h,3.039148672,14,14.28571429,0,0,1,0,0,0,0,0
wowbuy,2.251629167,6,0,0,0,0,0,0,1,0,0
wartsila,2.75,8,0,0,0,0,0,0,1,0,0
shopeefans,2.921928095,10,0,0,1,0,0,0,0,0,1
antoan,1.918295834,6,0,0,0,0,0,0,1,0,0
baotinthienan,2.87314068,13,0,0,0,1,0,0,0,0,0
nguyenthe,2.725480557,9,0,0,0,0,0,0,0,0,1
noithatviet24h,3.182005815,14,14.28571429,0,0,1,0,0,0,0,0
vietthai,2.5,8,0,0,0,0,0,0,1,0,0
choonline24h,3.084962501,12,16.66666667,0,0,1,0,0,0,0,0
trungtamdayve,3.39274741,13,0,0,0,0,0,0,1,0,0
maia-design,3.095795255,11,0,1,0,0,0,0,0,0,1
baolongpc,2.947702779,9,0,0,0,1,0,0,0,0,0
dailycuacuonhanoi,3.219528282,17,0,0,0,1,0,0,0,0,0
rik999,1.79248125,6,50,0,1,0,0,0,1,0,0
tiki444,1.842370993,7,42.85714286,0,1,0,0,0,1,0,0
twin02,2.584962501,6,33.33333333,0,1,0,0,0,1,0,0
sd3770,2.251629167,6,66.66666667,0,1,0,0,0,1,0,0
muzuco,2.251629167,6,0,0,0,0,0,0,0,0,1
xaydung,2.807354922,7,0,0,0,0,0,0,0,0,1
kiemdinh,2.75,8,0,0,0,0,0,0,1,0,0
giaitririk,2.321928095,10,0,0,1,0,0,0,0,0,1
agribanking,2.732158891,11,0,0,1,0,0,0,1,0,0
tinsukien2021vn,3.323231429,15,26.66666667,0,1,1,0,0,0,0,0
garezna,2.521640636,7,0,0,1,0,0,0,1,0,0
b89,1.584962501,3,66.66666667,0,1,0,0,0,1,0,0
bommangtds,3.121928095,10,0,0,0,0,0,0,0,0,1
mtu,1.584962501,3,0,0,0,0,0,0,1,0,0
hcmue,2.321928095,5,0,0,0,0,0,0,1,0,0
skoda-mydinh,3.418295834,12,0,1,0,0,0,0,1,0,0
bitsmexcln,3.321928095,10,0,0,1,0,0,0,1,0,0
chatluongbenhvien,3.572469459,17,0,0,0,0,0,0,1,0,0
nuoctayruacongnghiep,3.58418372,20,0,0,0,0,0,0,0,0,1
chemtradeasia,3.180832987,13,0,0,0,0,0,1,0,0,0
camvinh,2.807354922,7,0,0,0,0,0,0,1,0,0
baovetuanngoc,3.238901257,13,0,0,0,1,0,0,0,0,0
kinhtedothi,2.913977073,11,0,0,0,0,0,0,0,0,1
yduocbacninh,3.251629167,12,0,0,0,0,0,0,0,0,1
5phutthuocbaitamtriluc,3.516027641,22,4.545454545,0,0,0,0,0,1,0,0
horizontransact,3.240223929,15,0,0,1,0,0,0,1,0,0
hometrend,2.947702779,9,0,0,0,0,0,0,1,0,0
baovinhgroup,3.418295834,12,0,0,0,1,0,0,0,0,0
duhocapex,3.169925001,9,0,0,0,0,0,0,0,0,1
8361276,2.521640636,7,100,0,1,0,0,0,1,0,0
binhduongact,3.418295834,12,0,0,0,0,0,0,0,0,1
agrinews,3,8,0,0,0,1,0,0,0,0,0
myphamglutawhite,3.5,16,0,0,0,0,0,0,1,0,0
thutucnhangiai2022,3.239097918,18,22.22222222,0,1,0,0,0,0,0,1
vayeasyfinance,3.039148672,14,0,0,1,0,0,0,1,0,0
soundstask,2.846439345,10,0,0,1,0,0,0,1,0,0
forex,2.321928095,5,0,0,1,0,0,0,0,0,1
luxvip153,3.169925001,9,33.33333333,0,1,0,0,0,1,0,0
thongboncau24h,3.378783493,14,14.28571429,0,0,1,0,0,0,0,0
napplaytogether247,3.725480557,18,16.66666667,0,1,0,0,0,1,0,0
topvaytienonline,3.202819531,16,0,0,1,1,0,0,0,0,0
hdfotogruppe,3.251629167,12,0,0,1,0,0,0,0,0,1
theecoland,3.121928095,10,0,0,0,0,0,0,1,0,0
tinthat,2.128085279,7,0,0,1,1,0,0,0,0,0
dillsahas,2.503258335,9,0,0,1,0,0,0,1,0,0
ybox,2,4,0,0,0,0,0,0,1,0,0
luxvip163,3.169925001,9,33.33333333,0,1,0,0,0,1,0,0
bosch-baohanh,2.87314068,13,0,1,0,1,0,0,0,0,0
wl7024,2.584962501,6,66.66666667,0,1,0,0,0,1,0,0
trungtambaohanhtivi,3.431623566,19,0,0,0,1,0,0,0,0,0
tcvn,2,4,0,0,0,0,0,0,1,0,0
crackvstpro,3.095795255,11,0,0,1,0,0,0,1,0,0
xvideo24,3,8,25,0,1,0,0,0,0,0,1
bongda77,2.75,8,25,0,1,0,0,0,1,0,0
yh282833,2.25,8,75,0,1,0,0,0,1,0,0
yzzndii,2.235926351,7,0,0,1,0,0,0,1,0,0
taichinhthinhphat,2.609850166,17,0,0,1,0,0,0,1,0,0
clmmx2,2.251629167,6,16.66666667,0,1,0,0,0,0,0,1
dhcnhn,1.918295834,6,0,0,0,0,0,0,1,0,0
huyhien,2.521640636,7,0,0,0,0,0,0,1,0,0
nangluctiengnhat,3.125,16,0,0,0,0,0,0,0,0,1
vca,1.584962501,3,0,0,0,0,0,0,0,0,1
facebook18,3.121928095,10,20,0,1,0,0,0,1,0,0
vcbdiylbink,3.095795255,11,0,0,1,0,0,0,0,0,1
vnmedia,2.807354922,7,0,0,0,0,0,0,0,0,1
momovip,2.235926351,7,0,0,1,0,0,0,1,0,0
vnhot,2.321928095,5,0,0,0,0,0,0,1,0,0
tinhphuqui,2.721928095,10,0,0,0,1,0,0,0,0,0
e24live,2.521640636,7,28.57142857,0,1,0,0,0,1,0,0
zwv28,2.321928095,5,40,0,1,0,0,0,1,0,0
baoholaodongtot,2.866247897,15,0,0,0,1,0,0,0,0,0
datbaoloclamdong,3.155639062,16,0,0,0,1,0,0,0,0,0
lcshoes,2.521640636,7,0,0,0,0,0,0,1,0,0
yduocpnt,3,8,0,0,0,0,0,0,0,0,1
hanmuc-vpb,3.321928095,10,0,1,1,0,0,0,1,0,0
baovebecamex,2.855388542,12,0,0,0,1,0,0,0,0,0
vnppgroup,2.641604168,9,0,0,1,0,0,0,1,0,0
silversport,3.095795255,11,0,0,0,0,0,0,1,0,0
cong-thanh-toan-the24h,3.265583323,22,9.090909091,3,1,1,0,0,0,0,0
tgu,1.584962501,3,0,0,0,0,0,0,1,0,0
suamk7,2.584962501,6,16.66666667,0,0,0,0,0,0,0,1
cea,1.584962501,3,0,0,0,0,0,0,1,0,0
capital4you,3.277613437,11,9.090909091,0,1,0,0,0,1,0,0
startupdongnai,3.378783493,14,0,0,0,0,0,0,0,0,1
vietnamfinest,3.085055103,13,0,0,0,0,0,0,1,0,0
coinwek,2.807354922,7,0,0,1,0,0,0,1,0,0
momo9s,1.918295834,6,16.66666667,0,1,0,0,0,1,0,0
xn--dmin-4q5a,3.180832987,13,15.38461538,3,1,0,0,0,0,0,1
phuong6govap,3.084962501,12,8.333333333,0,0,0,0,0,1,0,0
cabinzero,3.169925001,9,0,0,0,0,0,0,1,0,0
ckr2j,2.321928095,5,20,0,1,0,0,0,1,0,0
567mm,1.921928095,5,60,0,1,0,0,0,1,0,0
May-95,1.5,4,75,1,1,0,0,0,1,0,0
nhanqua-garenaff,3.077819531,16,0,1,1,0,0,0,1,0,0
rhumsaintaubin,3.235926351,14,0,0,1,0,0,0,1,0,0
jenkai010,2.947702779,9,33.33333333,0,1,0,0,0,1,0,0
vnmp3,2.321928095,5,20,0,1,0,0,0,1,0,0
trangdientu24-7,3.640223929,15,20,1,1,0,0,0,0,0,1
vix50,2.321928095,5,40,0,0,0,0,0,1,0,0
inchauanh,2.503258335,9,0,0,0,0,0,0,1,0,0
dalatcafe,2.641604168,9,0,0,0,0,0,0,1,0,0
fxs88,1.921928095,5,40,0,1,0,0,0,1,0,0
veso-vn,2.521640636,7,0,1,1,0,0,0,1,0,0
kttv-nb,2.521640636,7,0,1,0,0,0,0,1,0,0
tnmc,2,4,0,0,0,0,0,0,1,0,0
hoalanbaoan,2.368522528,11,0,0,0,1,0,0,0,0,0
mmcltx88,2.5,8,25,0,1,0,0,0,1,0,0
zotye,2.321928095,5,0,0,0,0,0,0,1,0,0
shopzịokass,2.845350937,11,0,0,0,0,0,0,1,0,0
thegioididong,2.87314068,13,0,0,1,0,0,0,0,0,1
vw230,2.321928095,5,60,0,1,0,0,0,1,0,0
avistechlimited,3.323231429,15,0,0,1,0,0,0,0,0,1
baovenhattam,3.022055209,12,0,0,0,1,0,0,0,0,0
webkheotay,3.121928095,10,0,0,0,0,0,0,0,0,1
bayarchitects,3.238901257,13,0,0,0,0,0,0,1,0,0
tinhdautram,3.095795255,11,0,0,0,1,0,0,0,0,0
shopcodelq,3.121928095,10,0,0,1,0,0,0,1,0,0
goshopback,3.121928095,10,0,0,1,0,0,0,1,0,0
tinphatorder,3.251629167,12,0,0,0,1,0,0,0,0,0
taixiu123,2.947702779,9,33.33333333,0,1,0,0,1,0,0,0
tokke,1.921928095,5,0,0,1,0,0,0,1,0,0
sd8794,2.584962501,6,66.66666667,0,1,0,0,0,1,0,0
hocmon,2.251629167,6,0,0,0,0,0,0,1,0,0
wis-team,3,8,0,1,1,0,0,0,1,0,0
sukienlq2021,3.418295834,12,33.33333333,0,1,0,0,0,1,0,0
thienminhgroup,3.378783493,14,0,0,0,0,0,0,0,0,1
h98,1.584962501,3,66.66666667,0,1,0,0,0,1,0,0
vksdanang,2.725480557,9,0,0,0,0,0,0,0,0,1
keyence,2.128085279,7,0,0,0,0,0,0,1,0,0
0888vn,1.79248125,6,66.66666667,0,1,0,0,0,1,0,0
dhsphue,2.521640636,7,0,0,0,0,0,0,1,0,0
rongbay,2.807354922,7,0,0,0,0,0,0,1,0,0
bds36,2.321928095,5,40,0,0,0,0,0,1,0,0
trungcapkinhte,3.521640636,14,0,0,0,0,0,0,1,0,0
baotrithietbidien,3.101881223,17,0,0,0,1,0,0,0,0,0
suko,2,4,0,0,1,0,0,0,1,0,0
mobilegiasi,3.027169118,11,0,0,1,0,0,0,0,0,1
tranminhmed,3.095795255,11,0,0,0,0,0,0,0,0,1
meyersound,3.121928095,10,0,0,0,0,0,0,1,0,0
shopeeiop,2.503258335,9,0,0,1,0,0,0,0,0,1
dumanssa,2.5,8,0,0,1,0,0,0,0,0,1
vn880008,1.811278124,8,75,0,1,0,0,0,1,0,0
trungthuytinh,2.87314068,13,0,0,0,1,0,0,0,0,0
slinefashion,3.084962501,12,0,0,0,0,0,0,0,0,1
sssck,1.370950594,5,0,0,1,0,0,0,1,0,0
ecotint,2.521640636,7,0,0,0,1,0,0,0,0,0
truyenhinhdulich,3.327819531,16,0,0,0,1,0,0,0,0,0
yfcredit,3,8,0,0,1,0,0,0,0,0,1
sdafo,2.321928095,5,0,0,1,0,0,0,0,0,1
chicucqlclnghean,3.125,16,0,0,0,0,0,0,0,0,1
clmm123,2.521640636,7,42.85714286,0,1,0,0,0,0,0,1
leanhtien,2.725480557,9,0,0,1,0,0,0,1,0,0
luatbaohiem,3.277613437,11,0,0,0,1,0,0,0,0,0
playtogethere,3.180832987,13,0,0,1,0,0,0,1,0,0
f1,1,2,50,0,1,0,0,0,1,0,0
mallslazada,2.299896391,11,0,0,1,0,0,0,1,0,0
jaccscc,1.664497779,7,0,0,1,0,0,0,1,0,0
taowebsite,2.921928095,10,0,0,1,0,0,0,1,0,0
lazadap15,2.641604168,9,22.22222222,0,1,0,0,0,1,0,0
onlineshop888,3.026986833,13,23.07692308,0,1,1,0,0,0,0,0
gbank,2.321928095,5,0,0,1,0,0,0,1,0,0
human,2.321928095,5,0,0,0,0,0,0,1,0,0
baovehoancau24h,3.323231429,15,13.33333333,0,0,1,0,0,0,0,0
ee88,1,4,50,0,1,0,0,0,1,0,0
sd9474,2.251629167,6,66.66666667,0,1,0,0,0,1,0,0
baobinhuadinhhinh,2.822181959,17,0,0,0,1,0,0,0,0,0
vinhomestimescity,3.337175341,17,0,0,0,1,0,0,0,0,0
lucbaohieu,3.121928095,10,0,0,0,1,0,0,0,0,0
saigonact,2.947702779,9,0,0,0,0,0,0,1,0,0
nespresso,2.419381946,9,0,0,0,0,0,0,1,0,0
v5loto,2.251629167,6,16.66666667,0,1,0,0,0,1,0,0
cnc,0.918295834,3,0,0,0,0,0,0,1,0,0
ttptqd-hochiminhcity,3.346439345,20,0,1,0,0,1,0,0,0,0
qfav88,2.251629167,6,33.33333333,0,1,0,0,0,1,0,0
chailothuytinh,3.182005815,14,0,0,0,1,0,0,0,0,0
vaytien9s,3.169925001,9,11.11111111,0,1,0,0,0,1,0,0
advn4321,3,8,50,0,1,0,0,0,1,0,0
apaxleaders,2.845350937,11,0,0,0,0,0,0,1,0,0
suvmine,2.807354922,7,0,0,1,0,0,0,0,0,1
datxe24h,3,8,25,0,0,1,0,0,0,0,0
saycoffee24h,3.251629167,12,16.66666667,0,0,1,0,0,0,0,0
vcbdiyltbauk,3.418295834,12,0,0,1,0,0,0,0,0,1
truyenhinhanvien,3.125,16,0,0,1,1,0,0,0,0,0
clip24h,2.807354922,7,28.57142857,0,0,1,0,0,0,0,0
tienphong,2.947702779,9,0,0,0,0,0,0,0,0,1
baophatlogistics,3.375,16,0,0,0,1,0,0,0,0,0
hotlive039,3.321928095,10,30,0,1,0,0,0,1,0,0
vayshinhanbank,2.985228136,14,0,0,0,0,0,0,1,0,0
napfree,2.521640636,7,0,0,1,0,0,0,1,0,0
pmj520,2.584962501,6,50,0,1,0,0,0,1,0,0
saodo,1.921928095,5,0,0,0,0,0,0,1,0,0
saigoncargo,2.913977073,11,0,0,1,0,0,0,1,0,0
baoquangnam,2.845350937,11,0,0,0,1,0,0,0,0,0
vn88top,2.521640636,7,28.57142857,0,1,0,0,0,1,0,0
gpk7896,2.807354922,7,57.14285714,0,1,0,0,0,1,0,0
baobitoancauvn,3.039148672,14,0,0,0,1,0,0,0,0,0
sd9388,2.251629167,6,66.66666667,0,1,0,0,0,1,0,0
gregfeingoldmusic,3.572469459,17,0,0,1,0,0,0,0,0,1
sd6666,1.251629167,6,66.66666667,0,1,0,0,0,1,0,0
ysmteam,2.521640636,7,0,0,1,0,0,0,1,0,0
phongthuyanlanh,3.139572262,15,0,0,0,0,0,0,0,0,1
dichvubaovequan8,3.625,16,6.25,0,0,1,0,0,0,0,0
hoinhabaoyenbai,2.923231429,15,0,0,0,1,0,0,0,0,0
eby,1.584962501,3,0,0,0,0,0,0,1,0,0
denisland,2.725480557,9,0,0,1,0,0,0,1,0,0
thaoduocthaibao,3.006238929,15,0,0,0,1,0,0,0,0,0
vcbdiglsubink,3.39274741,13,0,0,1,0,0,0,0,0,1
vnk88vip8,2.419381946,9,33.33333333,0,1,0,0,0,1,0,0
kubet8,2.584962501,6,16.66666667,0,1,0,0,1,0,0,0
pluscare,3,8,0,0,0,0,0,0,1,0,0
chungcuhatecolaroma,3.431623566,19,0,0,0,0,0,0,1,0,0
vietviv,1.842370993,7,0,0,1,0,0,0,1,0,0
oralb-vietnam,3.546593564,13,0,1,1,0,0,0,1,0,0
daubaochayvideo,3.323231429,15,0,0,0,1,0,0,0,0,0
sd9312,2.584962501,6,66.66666667,0,1,0,0,0,1,0,0
baobithienthanh,2.923231429,15,0,0,0,1,0,0,0,0,0
khangbaochau,3.022055209,12,0,0,0,1,0,0,0,0,0
tinhdaudathaolien,3.219528282,17,0,0,0,1,0,0,0,0,0
bmi444,1.79248125,6,50,0,1,0,0,0,1,0,0
giambeonhanh,3.084962501,12,0,0,0,0,0,0,0,0,1
sporty88,2.75,8,25,0,1,0,0,0,1,0,0
doithe,2.584962501,6,0,0,1,0,0,0,1,0,0
napthe24h,2.947702779,9,22.22222222,0,1,1,0,0,0,0,0
dienlanhthanhphat,2.939829017,17,0,0,0,0,0,0,1,0,0
escromining,3.095795255,11,0,0,1,0,0,0,0,0,1
buch-buero,2.921928095,10,0,1,1,0,0,0,1,0,0
nongsan24h,2.846439345,10,20,0,0,1,0,0,0,0,0
diamondwatch,3.251629167,12,0,0,0,0,0,0,0,0,1
storenvyvv,2.846439345,10,0,0,1,0,0,0,1,0,0
funs,2,4,0,0,0,0,0,0,1,0,0
bxrtxfr,2.235926351,7,0,0,1,0,0,0,1,0,0
vedepcs,2.521640636,7,0,0,0,0,0,0,1,0,0
phuquoc24h,2.921928095,10,20,0,0,1,0,0,0,0,0
m-edu,2.321928095,5,0,1,0,0,0,0,0,0,1
ecommerce188,2.688721876,12,25,0,1,0,0,0,1,0,0
butta,1.921928095,5,0,0,0,0,0,0,1,0,0
kkrio,1.921928095,5,0,0,1,0,0,0,1,0,0
tinmat,2.251629167,6,0,0,0,1,0,0,0,0,0
npp,0.918295834,3,0,0,0,0,0,0,1,0,0
caodangvietmy,3.546593564,13,0,0,0,0,0,0,0,0,1
sd9400,2.251629167,6,66.66666667,0,1,0,0,0,1,0,0
dcrd,1.5,4,0,0,0,0,0,0,1,0,0
center,2.251629167,6,0,0,0,0,0,0,1,0,0
fbs58,2.321928095,5,40,0,1,0,0,0,1,0,0
shopeemomo,2.446439345,10,0,0,1,0,0,0,0,0,1
asahihotpot,2.732158891,11,0,0,0,0,0,0,1,0,0
dailythueat,3.095795255,11,0,0,0,1,0,0,0,0,0
ola,1.584962501,3,0,0,0,0,0,0,1,0,0
shining3d,2.725480557,9,11.11111111,0,0,0,0,0,1,0,0
minealpha,2.947702779,9,0,0,1,0,0,0,0,0,1
